time,OD,replicate,substrate,species,dilution_rate
19.65408333333333,0.2015137042283131,replicate_2,acetate,Oa,0.15
19.67076111111111,0.1998420110548749,replicate_2,acetate,Oa,0.15
19.68744166666666,0.1994989955531989,replicate_2,acetate,Oa,0.15
19.70411944444445,0.1993605873018858,replicate_2,acetate,Oa,0.15
19.72080277777778,0.1996473387297495,replicate_2,acetate,Oa,0.15
19.73748333333333,0.1992018720369997,replicate_2,acetate,Oa,0.15
19.75416111111111,0.1993016217202517,replicate_2,acetate,Oa,0.15
19.77085,0.1999739164968768,replicate_2,acetate,Oa,0.15
19.78754166666666,0.2013716532567167,replicate_2,acetate,Oa,0.15
19.80423055555555,0.2024555337153093,replicate_2,acetate,Oa,0.15
19.82091388888889,0.2033307479269062,replicate_2,acetate,Oa,0.15
19.83760277777778,0.2046257236263949,replicate_2,acetate,Oa,0.15
19.85428333333333,0.205960846631174,replicate_2,acetate,Oa,0.15
19.87097777777778,0.2062107754688882,replicate_2,acetate,Oa,0.15
19.88765555555555,0.2058391155765862,replicate_2,acetate,Oa,0.15
19.90433888888889,0.2055374374357304,replicate_2,acetate,Oa,0.15
19.92101944444444,0.2047855468350512,replicate_2,acetate,Oa,0.15
19.93769722222222,0.2040263225461905,replicate_2,acetate,Oa,0.15
19.954375,0.2036184217325969,replicate_2,acetate,Oa,0.15
19.97106388888889,0.2024647434220745,replicate_2,acetate,Oa,0.15
19.98775277777778,0.2021817320725467,replicate_2,acetate,Oa,0.15
20.00443055555555,0.201552670711884,replicate_2,acetate,Oa,0.15
20.02110833333334,0.2008204108297733,replicate_2,acetate,Oa,0.15
20.03779722222223,0.2002326647106805,replicate_2,acetate,Oa,0.15
20.05447777777778,0.1995686127939764,replicate_2,acetate,Oa,0.15
20.07116666666667,0.199079517587806,replicate_2,acetate,Oa,0.15
20.08785555555556,0.1984372107354031,replicate_2,acetate,Oa,0.15
20.10454444444445,0.1983393810696985,replicate_2,acetate,Oa,0.15
20.12123333333334,0.1963655988408997,replicate_2,acetate,Oa,0.15
20.13791111111111,0.197184726040875,replicate_2,acetate,Oa,0.15
20.1546,0.1966534548637666,replicate_2,acetate,Oa,0.15
20.17128611111111,0.1964953082560288,replicate_2,acetate,Oa,0.15
20.18796388888889,0.196518425931776,replicate_2,acetate,Oa,0.15
20.20465,0.1959665439310185,replicate_2,acetate,Oa,0.15
20.22132777777778,0.1961600193302397,replicate_2,acetate,Oa,0.15
20.23800833333333,0.1967475048982317,replicate_2,acetate,Oa,0.15
20.25468611111111,0.1966422612750485,replicate_2,acetate,Oa,0.15
20.271375,0.1964796493608112,replicate_2,acetate,Oa,0.15
20.28806388888889,0.1981483701833222,replicate_2,acetate,Oa,0.15
20.30475,0.1980965118088824,replicate_2,acetate,Oa,0.15
20.321425,0.1977916367994392,replicate_2,acetate,Oa,0.15
20.33810833333333,0.1988380419649907,replicate_2,acetate,Oa,0.15
20.35479722222222,0.1989579899778051,replicate_2,acetate,Oa,0.15
20.37147222222222,0.1998927922863547,replicate_2,acetate,Oa,0.15
20.38815277777778,0.1999845332304686,replicate_2,acetate,Oa,0.15
20.40483611111111,0.2002896175307105,replicate_2,acetate,Oa,0.15
20.42151944444445,0.2006567693208055,replicate_2,acetate,Oa,0.15
20.43820555555556,0.2009529410000177,replicate_2,acetate,Oa,0.15
20.45489166666666,0.2006187316773982,replicate_2,acetate,Oa,0.15
20.47157222222222,0.1995368281074674,replicate_2,acetate,Oa,0.15
20.48825277777778,0.1994997521365705,replicate_2,acetate,Oa,0.15
20.50494166666666,0.1983566860313015,replicate_2,acetate,Oa,0.15
20.52162222222222,0.1975449116383401,replicate_2,acetate,Oa,0.15
20.53830277777778,0.1966907711955088,replicate_2,acetate,Oa,0.15
20.55499166666667,0.1959948098311481,replicate_2,acetate,Oa,0.15
20.57166944444445,0.1953545669503012,replicate_2,acetate,Oa,0.15
20.58835833333334,0.195336027918583,replicate_2,acetate,Oa,0.15
20.60504722222222,0.1949685561422951,replicate_2,acetate,Oa,0.15
20.621725,0.1949374694986232,replicate_2,acetate,Oa,0.15
20.63840277777778,0.1948686513859859,replicate_2,acetate,Oa,0.15
20.65508611111111,0.1944613909247221,replicate_2,acetate,Oa,0.15
20.67176666666667,0.1942414634646521,replicate_2,acetate,Oa,0.15
20.68844444444444,0.1942997436391982,replicate_2,acetate,Oa,0.15
20.70513055555556,0.1950907274293725,replicate_2,acetate,Oa,0.15
20.72181388888889,0.1952759728505737,replicate_2,acetate,Oa,0.15
20.73850277777778,0.1958453418353656,replicate_2,acetate,Oa,0.15
20.75518888888889,0.1965482590037293,replicate_2,acetate,Oa,0.15
20.771875,0.1968169501829056,replicate_2,acetate,Oa,0.15
20.78856388888889,0.1958527755051152,replicate_2,acetate,Oa,0.15
20.80524722222222,0.1957895978142352,replicate_2,acetate,Oa,0.15
20.82193055555556,0.1961726759413658,replicate_2,acetate,Oa,0.15
20.83861944444444,0.1959650563589068,replicate_2,acetate,Oa,0.15
20.8553,0.1959048186645478,replicate_2,acetate,Oa,0.15
20.87198611111111,0.1945027456512531,replicate_2,acetate,Oa,0.15
20.888675,0.1940136642075048,replicate_2,acetate,Oa,0.15
20.90535555555556,0.1931137673908707,replicate_2,acetate,Oa,0.15
20.92203888888889,0.1923646354808355,replicate_2,acetate,Oa,0.15
20.93872777777778,0.1921571449136819,replicate_2,acetate,Oa,0.15
20.95540833333333,0.1925203899197563,replicate_2,acetate,Oa,0.15
20.97209166666666,0.1926887070818524,replicate_2,acetate,Oa,0.15
20.98877222222222,0.1923821794231111,replicate_2,acetate,Oa,0.15
21.00545833333333,0.1929245811260405,replicate_2,acetate,Oa,0.15
21.02214722222222,0.1931820048309036,replicate_2,acetate,Oa,0.15
21.03883888888889,0.1939414694895003,replicate_2,acetate,Oa,0.15
21.055525,0.1949167476611298,replicate_2,acetate,Oa,0.15
21.07221388888889,0.1953078517678519,replicate_2,acetate,Oa,0.15
21.0889,0.1951625829845294,replicate_2,acetate,Oa,0.15
21.10558055555556,0.1950966527176807,replicate_2,acetate,Oa,0.15
21.12225833333333,0.1955697410664414,replicate_2,acetate,Oa,0.15
21.13893888888889,0.1963693249896752,replicate_2,acetate,Oa,0.15
21.15562222222222,0.1973239335291554,replicate_2,acetate,Oa,0.15
21.1723,0.1976498651502543,replicate_2,acetate,Oa,0.15
21.18898611111111,0.197607877363781,replicate_2,acetate,Oa,0.15
21.20566388888889,0.1976761118395731,replicate_2,acetate,Oa,0.15
21.22234444444445,0.1981228151588519,replicate_2,acetate,Oa,0.15
21.23902222222222,0.1991603238422048,replicate_2,acetate,Oa,0.15
21.25571388888889,0.1998738426096169,replicate_2,acetate,Oa,0.15
21.27239722222222,0.2004544892780245,replicate_2,acetate,Oa,0.15
21.289075,0.2007655955533172,replicate_2,acetate,Oa,0.15
21.30576388888889,0.2003587413191485,replicate_2,acetate,Oa,0.15
21.32244722222222,0.1997435158057521,replicate_2,acetate,Oa,0.15
21.33913055555555,0.1999966673066471,replicate_2,acetate,Oa,0.15
21.35581388888889,0.2003124030441021,replicate_2,acetate,Oa,0.15
21.37249444444444,0.1998761164792933,replicate_2,acetate,Oa,0.15
21.38917222222222,0.1991746759127522,replicate_2,acetate,Oa,0.15
21.40585277777778,0.1986586268413038,replicate_2,acetate,Oa,0.15
21.42253055555556,0.1983085366798494,replicate_2,acetate,Oa,0.15
21.43921666666666,0.1978209033479754,replicate_2,acetate,Oa,0.15
21.45590555555555,0.1974857113331729,replicate_2,acetate,Oa,0.15
21.47259166666667,0.197204179528214,replicate_2,acetate,Oa,0.15
21.48927777777778,0.1972954856842646,replicate_2,acetate,Oa,0.15
21.50596388888889,0.1964557904631989,replicate_2,acetate,Oa,0.15
21.52265,0.1963462239477127,replicate_2,acetate,Oa,0.15
21.53933888888889,0.1966989816907587,replicate_2,acetate,Oa,0.15
21.55602777777778,0.1965907785566632,replicate_2,acetate,Oa,0.15
21.57271111111111,0.1958148665782724,replicate_2,acetate,Oa,0.15
21.58939166666666,0.196050609113664,replicate_2,acetate,Oa,0.15
21.60607777777778,0.1958289887009221,replicate_2,acetate,Oa,0.15
21.62275555555556,0.1952307576854588,replicate_2,acetate,Oa,0.15
21.63943611111111,0.1956128027257402,replicate_2,acetate,Oa,0.15
21.65611388888889,0.1954717720276526,replicate_2,acetate,Oa,0.15
21.67279722222223,0.1961250315471585,replicate_2,acetate,Oa,0.15
21.68948888888889,0.19598662720022,replicate_2,acetate,Oa,0.15
21.70616666666666,0.1964103170507769,replicate_2,acetate,Oa,0.15
21.72284722222222,0.1967392924794107,replicate_2,acetate,Oa,0.15
21.73953333333333,0.1976146248268986,replicate_2,acetate,Oa,0.15
21.75621944444445,0.1979192392177871,replicate_2,acetate,Oa,0.15
21.77291111111111,0.1985049660424567,replicate_2,acetate,Oa,0.15
21.78958888888889,0.1991678774395853,replicate_2,acetate,Oa,0.15
21.80626666666667,0.1993772216551561,replicate_2,acetate,Oa,0.15
21.82295555555556,0.199895066364066,replicate_2,acetate,Oa,0.15
21.83964444444445,0.2000899717610201,replicate_2,acetate,Oa,0.15
21.85632777777778,0.2005213871281779,replicate_2,acetate,Oa,0.15
21.87300833333333,0.2002584813820598,replicate_2,acetate,Oa,0.15
21.88969444444444,0.2004795734399645,replicate_2,acetate,Oa,0.15
21.90636944444444,0.2005115031309896,replicate_2,acetate,Oa,0.15
21.92305833333333,0.2003838138879224,replicate_2,acetate,Oa,0.15
21.93974722222222,0.200828025210023,replicate_2,acetate,Oa,0.15
21.956425,0.2015045367091675,replicate_2,acetate,Oa,0.15
21.97310277777778,0.2024363481413027,replicate_2,acetate,Oa,0.15
21.98979166666667,0.2034641233655128,replicate_2,acetate,Oa,0.15
22.00648055555556,0.2041833620792191,replicate_2,acetate,Oa,0.15
22.02316944444445,0.2046071114647015,replicate_2,acetate,Oa,0.15
22.03985555555555,0.2054361970317424,replicate_2,acetate,Oa,0.15
22.05654444444444,0.2062561073711067,replicate_2,acetate,Oa,0.15
22.07321944444444,0.2064328401781839,replicate_2,acetate,Oa,0.15
22.08990833333333,0.2070761369919571,replicate_2,acetate,Oa,0.15
22.10659722222222,0.2070502411758515,replicate_2,acetate,Oa,0.15
22.123275,0.207645878632581,replicate_2,acetate,Oa,0.15
22.13996111111111,0.2072857768353382,replicate_2,acetate,Oa,0.15
22.15665,0.2070361175496847,replicate_2,acetate,Oa,0.15
22.17333333333334,0.2070604421714819,replicate_2,acetate,Oa,0.15
22.19001944444445,0.207597881323405,replicate_2,acetate,Oa,0.15
22.20669722222222,0.2079317322126737,replicate_2,acetate,Oa,0.15
22.22338055555555,0.2076907386313458,replicate_2,acetate,Oa,0.15
22.24006666666667,0.2083000644036797,replicate_2,acetate,Oa,0.15
22.25675555555556,0.208533074777405,replicate_2,acetate,Oa,0.15
22.27344444444444,0.2089198973900599,replicate_2,acetate,Oa,0.15
22.29013055555556,0.2089301908818404,replicate_2,acetate,Oa,0.15
22.30681666666667,0.2095042682357062,replicate_2,acetate,Oa,0.15
22.32349444444445,0.2091932443211117,replicate_2,acetate,Oa,0.15
22.34018055555555,0.2096424745681524,replicate_2,acetate,Oa,0.15
22.35685833333333,0.2097147916331541,replicate_2,acetate,Oa,0.15
22.37353611111111,0.2098189407733861,replicate_2,acetate,Oa,0.15
22.39022222222222,0.210075163727365,replicate_2,acetate,Oa,0.15
22.4069,0.2100831260385223,replicate_2,acetate,Oa,0.15
22.42358611111111,0.2101946305443603,replicate_2,acetate,Oa,0.15
22.44026388888889,0.2099318944402528,replicate_2,acetate,Oa,0.15
22.45694722222222,0.2093558388779633,replicate_2,acetate,Oa,0.15
22.47363611111111,0.2094066262594736,replicate_2,acetate,Oa,0.15
22.490325,0.209292372157482,replicate_2,acetate,Oa,0.15
22.50701388888889,0.208927023599117,replicate_2,acetate,Oa,0.15
22.52369444444444,0.2086081678479346,replicate_2,acetate,Oa,0.15
22.54038333333333,0.2085496719546169,replicate_2,acetate,Oa,0.15
22.55707222222222,0.2087521064426803,replicate_2,acetate,Oa,0.15
22.57375277777778,0.2091884873779508,replicate_2,acetate,Oa,0.15
22.59043611111111,0.2091012961084553,replicate_2,acetate,Oa,0.15
22.60712222222222,0.2101619694375634,replicate_2,acetate,Oa,0.15
22.6238,0.2109568560514468,replicate_2,acetate,Oa,0.15
22.64048888888889,0.2110904343539508,replicate_2,acetate,Oa,0.15
22.65716944444444,0.2116914013464117,replicate_2,acetate,Oa,0.15
22.67384722222222,0.2123609254626775,replicate_2,acetate,Oa,0.15
22.69053611111111,0.2130770470856282,replicate_2,acetate,Oa,0.15
22.70721666666667,0.2130390821356027,replicate_2,acetate,Oa,0.15
22.7239,0.2135517921680372,replicate_2,acetate,Oa,0.15
22.74058333333334,0.2137437782558058,replicate_2,acetate,Oa,0.15
22.75726388888889,0.2144061580353693,replicate_2,acetate,Oa,0.15
22.77394444444445,0.214230615971037,replicate_2,acetate,Oa,0.15
22.79063611111111,0.2142631125388035,replicate_2,acetate,Oa,0.15
22.80731388888889,0.2141290970441965,replicate_2,acetate,Oa,0.15
22.82399166666666,0.2139765062069261,replicate_2,acetate,Oa,0.15
22.84067777777778,0.2140203239843146,replicate_2,acetate,Oa,0.15
22.85736111111111,0.2142038101401322,replicate_2,acetate,Oa,0.15
22.87404722222222,0.2150323307012858,replicate_2,acetate,Oa,0.15
22.89073055555556,0.214979329933064,replicate_2,acetate,Oa,0.15
22.90741666666667,0.2151424525719248,replicate_2,acetate,Oa,0.15
22.92409722222222,0.2150453791244797,replicate_2,acetate,Oa,0.15
22.94077777777778,0.2155017752065347,replicate_2,acetate,Oa,0.15
22.95746666666667,0.2155827087737061,replicate_2,acetate,Oa,0.15
22.97415277777777,0.2152942720011348,replicate_2,acetate,Oa,0.15
22.99084166666666,0.2150111287665757,replicate_2,acetate,Oa,0.15
23.00753055555555,0.2146404457779671,replicate_2,acetate,Oa,0.15
23.02421944444444,0.214352504397006,replicate_2,acetate,Oa,0.15
23.04090555555556,0.2143614457049987,replicate_2,acetate,Oa,0.15
23.05759722222222,0.2143476274825942,replicate_2,acetate,Oa,0.15
23.07428611111111,0.2140462944492916,replicate_2,acetate,Oa,0.15
23.09096666666666,0.2141307209554126,replicate_2,acetate,Oa,0.15
23.10764444444444,0.2140941860320713,replicate_2,acetate,Oa,0.15
23.12433055555556,0.2145240822822638,replicate_2,acetate,Oa,0.15
23.14100833333334,0.2154592773099253,replicate_2,acetate,Oa,0.15
23.15768611111111,0.2169280479571483,replicate_2,acetate,Oa,0.15
23.17436666666667,0.2170531815287666,replicate_2,acetate,Oa,0.15
23.19105277777778,0.2174834930542238,replicate_2,acetate,Oa,0.15
23.20773055555556,0.2172130013740492,replicate_2,acetate,Oa,0.15
23.22441388888889,0.217350677084359,replicate_2,acetate,Oa,0.15
23.24109722222222,0.2181703789183134,replicate_2,acetate,Oa,0.15
23.25778611111111,0.2189127223537406,replicate_2,acetate,Oa,0.15
23.27447222222223,0.2194052132395965,replicate_2,acetate,Oa,0.15
23.29115277777777,0.2196769167793067,replicate_2,acetate,Oa,0.15
23.30783888888889,0.2200684294124879,replicate_2,acetate,Oa,0.15
23.32452222222222,0.2207497034745134,replicate_2,acetate,Oa,0.15
23.34120555555556,0.2220202999577934,replicate_2,acetate,Oa,0.15
23.35788611111111,0.2227918342528921,replicate_2,acetate,Oa,0.15
23.37456944444444,0.2238264555760405,replicate_2,acetate,Oa,0.15
23.39125555555556,0.2244109758107411,replicate_2,acetate,Oa,0.15
23.40793333333333,0.2246047595560796,replicate_2,acetate,Oa,0.15
23.42461111111111,0.2249603587111537,replicate_2,acetate,Oa,0.15
23.44129722222222,0.2250493539687175,replicate_2,acetate,Oa,0.15
23.45798333333333,0.2256416320114123,replicate_2,acetate,Oa,0.15
23.47467222222222,0.2257944761770521,replicate_2,acetate,Oa,0.15
23.49135,0.2251426689010185,replicate_2,acetate,Oa,0.15
23.508025,0.2249013348734716,replicate_2,acetate,Oa,0.15
23.52471388888889,0.2247970150265826,replicate_2,acetate,Oa,0.15
23.54139166666666,0.2250930098507156,replicate_2,acetate,Oa,0.15
23.55807222222222,0.2255583879800531,replicate_2,acetate,Oa,0.15
23.57475,0.2255601040140975,replicate_2,acetate,Oa,0.15
23.59143611111111,0.2248406177522138,replicate_2,acetate,Oa,0.15
23.60811944444444,0.2250151204982942,replicate_2,acetate,Oa,0.15
23.62479722222222,0.2251349624059107,replicate_2,acetate,Oa,0.15
23.641475,0.2253842844364131,replicate_2,acetate,Oa,0.15
23.65815555555556,0.2263966450036916,replicate_2,acetate,Oa,0.15
23.67484166666667,0.2267915849849791,replicate_2,acetate,Oa,0.15
23.691525,0.2271111921132793,replicate_2,acetate,Oa,0.15
23.70821388888889,0.2273871417150795,replicate_2,acetate,Oa,0.15
23.72489722222222,0.2274252325960537,replicate_2,acetate,Oa,0.15
23.74158611111111,0.2279149776272844,replicate_2,acetate,Oa,0.15
23.758275,0.2279713943181949,replicate_2,acetate,Oa,0.15
23.77495833333334,0.2279002250273319,replicate_2,acetate,Oa,0.15
23.79163333333333,0.2280165387370918,replicate_2,acetate,Oa,0.15
23.80831111111111,0.2279045639182484,replicate_2,acetate,Oa,0.15
23.82499166666667,0.2275317510973991,replicate_2,acetate,Oa,0.15
23.84166944444444,0.2271622021126958,replicate_2,acetate,Oa,0.15
23.85835833333333,0.2275482100601998,replicate_2,acetate,Oa,0.15
23.87503611111111,0.2274988370947741,replicate_2,acetate,Oa,0.15
23.89172222222222,0.2277943842434198,replicate_2,acetate,Oa,0.15
23.90840833333333,0.2285285741772727,replicate_2,acetate,Oa,0.15
23.92508611111111,0.2298602138575292,replicate_2,acetate,Oa,0.15
23.94176944444444,0.2303487321916673,replicate_2,acetate,Oa,0.15
23.95845555555556,0.2304356811230068,replicate_2,acetate,Oa,0.15
23.97513611111111,0.2304163559838246,replicate_2,acetate,Oa,0.15
23.991825,0.2306554117269162,replicate_2,acetate,Oa,0.15
24.00851388888889,0.2313451201375127,replicate_2,acetate,Oa,0.15
24.02520277777778,0.2314501430515645,replicate_2,acetate,Oa,0.15
24.04188888888889,0.230880657676835,replicate_2,acetate,Oa,0.15
24.05856944444445,0.2310779490114667,replicate_2,acetate,Oa,0.15
24.07525833333333,0.2300977512184725,replicate_2,acetate,Oa,0.15
24.09194444444444,0.229773506104292,replicate_2,acetate,Oa,0.15
24.10863333333333,0.229803280432594,replicate_2,acetate,Oa,0.15
24.12531111111111,0.2297875170197732,replicate_2,acetate,Oa,0.15
24.14199166666667,0.2301661704208098,replicate_2,acetate,Oa,0.15
24.158675,0.2297209736102526,replicate_2,acetate,Oa,0.15
24.17536111111111,0.2291989998035773,replicate_2,acetate,Oa,0.15
24.19205,0.2291684391037718,replicate_2,acetate,Oa,0.15
24.20873055555555,0.2293981913664915,replicate_2,acetate,Oa,0.15
24.22541388888889,0.2291439937899431,replicate_2,acetate,Oa,0.15
24.2421,0.2288831324937834,replicate_2,acetate,Oa,0.15
24.25878611111111,0.22867398292129,replicate_2,acetate,Oa,0.15
24.27547222222222,0.2277805074954722,replicate_2,acetate,Oa,0.15
24.29215277777778,0.2279601097506616,replicate_2,acetate,Oa,0.15
24.30884166666667,0.2283832674386961,replicate_2,acetate,Oa,0.15
24.325525,0.2289790633380544,replicate_2,acetate,Oa,0.15
24.34221111111111,0.2299899052966294,replicate_2,acetate,Oa,0.15
24.35888888888889,0.2298786110783706,replicate_2,acetate,Oa,0.15
24.375575,0.2310488719647799,replicate_2,acetate,Oa,0.15
24.39226388888888,0.2318274289258078,replicate_2,acetate,Oa,0.15
24.40894166666667,0.2327661096434499,replicate_2,acetate,Oa,0.15
24.42563333333333,0.23320366206108,replicate_2,acetate,Oa,0.15
24.44232222222222,0.2346052333883353,replicate_2,acetate,Oa,0.15
24.45901111111111,0.2344538109055438,replicate_2,acetate,Oa,0.15
24.4757,0.2337420868372595,replicate_2,acetate,Oa,0.15
24.49238888888889,0.2339546325889552,replicate_2,acetate,Oa,0.15
24.50907222222223,0.2336992468831565,replicate_2,acetate,Oa,0.15
24.52575833333333,0.2332775679997237,replicate_2,acetate,Oa,0.15
24.54244722222222,0.2326275662844597,replicate_2,acetate,Oa,0.15
24.559125,0.2318017835323765,replicate_2,acetate,Oa,0.15
24.57580555555555,0.2313468847886235,replicate_2,acetate,Oa,0.15
24.59249444444444,0.2314536741587474,replicate_2,acetate,Oa,0.15
24.60918333333333,0.2314704477399694,replicate_2,acetate,Oa,0.15
24.62586944444445,0.2314483775205463,replicate_2,acetate,Oa,0.15
24.64255833333334,0.2322603421705232,replicate_2,acetate,Oa,0.15
24.65924166666667,0.2323773574379069,replicate_2,acetate,Oa,0.15
24.67592777777778,0.2317681840291839,replicate_2,acetate,Oa,0.15
24.69260833333333,0.2325006495581392,replicate_2,acetate,Oa,0.15
24.70929444444445,0.2325192828080003,replicate_2,acetate,Oa,0.15
24.72596944444444,0.2325565543370585,replicate_2,acetate,Oa,0.15
24.74265833333333,0.2330541499747674,replicate_2,acetate,Oa,0.15
24.75934722222222,0.2328611897835393,replicate_2,acetate,Oa,0.15
24.776025,0.2330105626037582,replicate_2,acetate,Oa,0.15
24.79271944444444,0.2335404593586266,replicate_2,acetate,Oa,0.15
24.80940555555555,0.2342622275217481,replicate_2,acetate,Oa,0.15
24.82609444444444,0.234000206496056,replicate_2,acetate,Oa,0.15
24.842775,0.2348617392653642,replicate_2,acetate,Oa,0.15
24.85945277777778,0.2348258452056291,replicate_2,acetate,Oa,0.15
24.87613055555556,0.2354593910977509,replicate_2,acetate,Oa,0.15
24.89281944444445,0.2360894640543985,replicate_2,acetate,Oa,0.15
24.9095,0.2363152781655327,replicate_2,acetate,Oa,0.15
24.92619166666666,0.2347361372594778,replicate_2,acetate,Oa,0.15
24.94288055555555,0.2331431322631452,replicate_2,acetate,Oa,0.15
24.95956111111111,0.2316099859480294,replicate_2,acetate,Oa,0.15
24.97624722222222,0.2290610758248597,replicate_2,acetate,Oa,0.15
24.992925,0.2271673902740341,replicate_2,acetate,Oa,0.15
25.00961388888889,0.225008274483095,replicate_2,acetate,Oa,0.15
25.0263,0.223358156421078,replicate_2,acetate,Oa,0.15
25.04297777777778,0.221469395905632,replicate_2,acetate,Oa,0.15
25.05965555555555,0.2201670502828528,replicate_2,acetate,Oa,0.15
25.07634166666667,0.2192145668893715,replicate_2,acetate,Oa,0.15
25.09303333333333,0.2201302709087321,replicate_2,acetate,Oa,0.15
25.10971388888889,0.2203234355213062,replicate_2,acetate,Oa,0.15
25.12638888888889,0.2203953956601519,replicate_2,acetate,Oa,0.15
25.14308055555556,0.2212558306393189,replicate_2,acetate,Oa,0.15
25.15976944444445,0.2214349078656037,replicate_2,acetate,Oa,0.15
25.17645277777778,0.2217867870855126,replicate_2,acetate,Oa,0.15
25.19314166666667,0.2217109731035396,replicate_2,acetate,Oa,0.15
25.20981944444445,0.2219890934702753,replicate_2,acetate,Oa,0.15
25.22650833333333,0.2217598278237889,replicate_2,acetate,Oa,0.15
25.24318611111111,0.221192812114511,replicate_2,acetate,Oa,0.15
25.25986388888889,0.2207396438319218,replicate_2,acetate,Oa,0.15
25.27654444444444,0.2209820494606642,replicate_2,acetate,Oa,0.15
25.29322222222222,0.221323912187803,replicate_2,acetate,Oa,0.15
25.30990833333333,0.2212692770730118,replicate_2,acetate,Oa,0.15
25.32659722222222,0.2224931893377367,replicate_2,acetate,Oa,0.15
25.343275,0.2238724076096403,replicate_2,acetate,Oa,0.15
25.35995555555555,0.2250921537645867,replicate_2,acetate,Oa,0.15
25.37664166666667,0.2255154917487201,replicate_2,acetate,Oa,0.15
25.39331666666667,0.2266914852871833,replicate_2,acetate,Oa,0.15
25.41000555555555,0.2270843952825017,replicate_2,acetate,Oa,0.15
25.42669444444444,0.2277085367816012,replicate_2,acetate,Oa,0.15
25.44338333333333,0.2279705262527119,replicate_2,acetate,Oa,0.15
25.46007222222222,0.2277258768355519,replicate_2,acetate,Oa,0.15
25.47675277777778,0.2286138914840274,replicate_2,acetate,Oa,0.15
25.49344166666667,0.2296386994802642,replicate_2,acetate,Oa,0.15
25.51011666666666,0.2299565983945087,replicate_2,acetate,Oa,0.15
25.52679444444444,0.2300503973138071,replicate_2,acetate,Oa,0.15
25.54348611111111,0.2294235408725569,replicate_2,acetate,Oa,0.15
25.56016388888889,0.228195476846917,replicate_2,acetate,Oa,0.15
25.57685,0.2282763102592689,replicate_2,acetate,Oa,0.15
25.59353888888889,0.2289651069992154,replicate_2,acetate,Oa,0.15
25.61022222222222,0.228226763458139,replicate_2,acetate,Oa,0.15
25.62691111111111,0.2290444962142391,replicate_2,acetate,Oa,0.15
25.64358888888889,0.2286269533570764,replicate_2,acetate,Oa,0.15
25.66026666666667,0.2277622956745033,replicate_2,acetate,Oa,0.15
25.67695555555555,0.2272210088851627,replicate_2,acetate,Oa,0.15
25.69364166666667,0.2274235010404033,replicate_2,acetate,Oa,0.15
25.71033055555556,0.2273862760946419,replicate_2,acetate,Oa,0.15
25.72700833333333,0.2275525415835771,replicate_2,acetate,Oa,0.15
25.74368888888889,0.2278594438946868,replicate_2,acetate,Oa,0.15
25.76037777777778,0.2282789183139731,replicate_2,acetate,Oa,0.15
25.77706666666667,0.2298269278013609,replicate_2,acetate,Oa,0.15
25.79375277777778,0.2316453269929575,replicate_2,acetate,Oa,0.15
25.81043055555556,0.2314254269866329,replicate_2,acetate,Oa,0.15
25.82711111111111,0.2319468544659755,replicate_2,acetate,Oa,0.15
25.84378888888889,0.2338992425167457,replicate_2,acetate,Oa,0.15
25.86047777777778,0.2346904011623867,replicate_2,acetate,Oa,0.15
25.87716388888889,0.2361382190623245,replicate_2,acetate,Oa,0.15
25.89385,0.2382811945195566,replicate_2,acetate,Oa,0.15
25.91053055555556,0.2356872220078425,replicate_2,acetate,Oa,0.15
25.92721388888889,0.2353235322848763,replicate_2,acetate,Oa,0.15
25.9439,0.235771033157407,replicate_2,acetate,Oa,0.15
25.96058888888889,0.2362836493661817,replicate_2,acetate,Oa,0.15
25.97726666666667,0.2365902002213793,replicate_2,acetate,Oa,0.15
25.99395555555556,0.2388119593578701,replicate_2,acetate,Oa,0.15
26.01063611111111,0.2385148923315878,replicate_2,acetate,Oa,0.15
26.02731388888889,0.2405221868812224,replicate_2,acetate,Oa,0.15
26.04399722222222,0.2410060324488683,replicate_2,acetate,Oa,0.15
26.06068333333333,0.2394532467539163,replicate_2,acetate,Oa,0.15
26.07737222222222,0.2452291493431245,replicate_2,acetate,Oa,0.15
26.09405277777778,0.2452527379372671,replicate_2,acetate,Oa,0.15
26.11073888888889,0.2430741453797742,replicate_2,acetate,Oa,0.15
26.127425,0.2421843519209239,replicate_2,acetate,Oa,0.15
26.14411666666667,0.2437774993774233,replicate_2,acetate,Oa,0.15
26.16080555555556,0.2412705936573114,replicate_2,acetate,Oa,0.15
26.17749444444445,0.2428585671323742,replicate_2,acetate,Oa,0.15
26.194175,0.2390169553911863,replicate_2,acetate,Oa,0.15
26.21085277777778,0.2394725160841253,replicate_2,acetate,Oa,0.15
26.22753333333333,0.2423610745727025,replicate_2,acetate,Oa,0.15
26.24421944444445,0.2413363238288933,replicate_2,acetate,Oa,0.15
26.26089722222222,0.2399796681060824,replicate_2,acetate,Oa,0.15
26.277575,0.2420003486068756,replicate_2,acetate,Oa,0.15
26.29425555555556,0.239345004792856,replicate_2,acetate,Oa,0.15
26.31094166666667,0.2375598570924726,replicate_2,acetate,Oa,0.15
26.32764166666667,0.2378783202211414,replicate_2,acetate,Oa,0.15
26.34433055555555,0.2373953580358603,replicate_2,acetate,Oa,0.15
26.36101944444444,0.2402088447938659,replicate_2,acetate,Oa,0.15
26.3777,0.2400661548160727,replicate_2,acetate,Oa,0.15
